Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size
8528,Female,37,41-3030,10,4
8529,Male,18,35-1000,3,3
8530,Female,26,53-0000,4,1
8531,Male,26,31-1120,4,2
8532,Male,21,51-0000,1,1
8533,Female,25,31-1100,5,4
8534,Female,26,31-1100,4,4
8535,Male,22,33-9000,2,3
8536,Male,25,41-2010,6,3
8537,Female,46,29-2061,20,4
8538,Female,36,33-3000,9,4
8539,Female,26,39-0000,4,2
8540,Female,37,13-1000,8,4
8541,Male,20,39-0000,1,3
8542,Male,27,33-9032,6,3
8543,Male,25,43-5031,2,4
8544,Male,25,35-0000,6,2
8545,Female,18,41-2000,2,2
8546,Male,23,51-0000,2,3
8547,Male,34,43-0000,4,2
8548,Male,28,43-3030,4,4
8549,Male,28,43-4050,6,5
8550,Female,33,53-0000,5,4
8551,Female,31,43-5061,5,4
8552,Male,43,29-1000,10,6
8553,Male,23,41-2000,2,3
8554,Male,36,17-2110,10,4
8555,Female,38,13-2000,8,4
8556,Male,22,43-9000,1,1
8557,Female,36,25-1022,11,3
8558,Male,25,51-6011,5,3
8559,Female,26,43-4051,5,3
8560,Male,40,13-2000,9,4
8561,Female,18,43-4000,2,3
8562,Female,51,13-1160,20,3
8563,Female,24,47-2060,1,3
8564,Male,22,41-0000,1,3
8565,Female,55,49-0000,20,5
8566,Male,26,53-3032,3,3
8567,Female,24,51-9000,1,3
8568,Female,35,25-1190,9,3
8569,Male,31,53-7000,4,4
8570,Male,30,49-9070,7,2
8571,Female,39,11-1021,10,4
8572,Female,24,43-3030,1,1
8573,Female,35,43-0000,8,5
8574,Male,20,35-0000,1,3
8575,Female,40,29-1140,10,5
8576,Male,35,43-4070,10,4
8577,Male,43,43-5061,9,7
8578,Female,40,25-0000,10,4
8579,Male,28,35-1010,5,4
8580,Male,38,49-0000,10,2
8581,Female,31,49-0000,5,7
8582,Male,35,53-1047,10,3
8583,Male,36,43-1000,9,3
8584,Female,38,49-0000,10,5
8585,Female,29,43-0000,6,3
8586,Male,25,31-0000,5,3
8587,Male,32,53-0000,4,4
8588,Male,42,25-2000,7,5
8589,Female,23,43-0000,1,3
8590,Female,35,27-3043,10,5
8591,Female,22,31-1120,2,3
8592,Male,35,29-1140,10,3
8593,Female,25,53-7062,5,3
8594,Male,18,43-3090,2,4
8595,Male,44,17-2070,9,4
8596,Female,18,37-3019,1,3
8597,Male,18,51-0000,1,4
8598,Male,40,11-9000,10,5
8599,Female,19,49-3000,1,3
8600,Male,18,41-0000,1,2
8601,Male,41,25-2000,9,5
8602,Female,41,15-1253,10,4
8603,Male,39,13-1161,9,3
8604,Male,38,13-1111,9,3
8605,Female,21,43-6014,1,3
8606,Female,27,49-9071,4,2
8607,Male,27,53-0000,5,2
8608,Male,27,43-4030,6,1
8609,Female,28,35-3000,5,3
8610,Male,33,53-3000,3,2
8611,Male,21,35-2010,1,3
8612,Male,23,31-0000,1,3
8613,Male,42,43-1011,9,5
8614,Male,38,15-1240,11,3
8615,Male,40,33-2000,10,5
8616,Female,33,43-4000,5,5
8617,Female,45,15-1290,21,5
8618,Male,33,35-2000,5,4
8619,Male,46,25-2050,19,4
8620,Male,43,13-1121,10,4
8621,Female,37,11-0000,10,3
8622,Male,31,53-7060,4,3
8623,Female,21,17-3031,1,2
8624,Male,29,41-1011,3,3
8625,Male,33,49-3000,5,4
8626,Female,27,35-2014,5,4
8627,Female,26,43-4050,5,3
8628,Male,31,35-3041,4,4
8629,Male,34,13-0000,3,3
8630,Male,19,35-0000,2,3
8631,Male,40,51-2000,7,3
8632,Female,28,25-2021,5,2
8633,Female,26,41-2021,6,4
8634,Female,22,43-4051,2,1
8635,Female,28,37-2010,4,1
8636,Male,20,41-2000,1,2
8637,Male,27,53-7060,5,3
8638,Female,49,15-1232,19,4
8639,Male,39,17-2110,10,5
8640,Male,22,35-3020,1,2
8641,Female,40,13-1190,10,5
8642,Female,56,11-9190,20,4
8643,Female,43,17-1010,9,3
8644,Female,18,43-6010,2,3
8645,Female,35,15-1200,9,5
8646,Male,23,35-2021,3,1
8647,Male,39,47-5023,10,4
8648,Female,35,11-9039,9,4
8649,Male,37,11-0000,8,5
8650,Male,45,51-1000,19,3
8651,Female,18,53-7199,1,1
8652,Male,33,27-3000,4,4
8653,Male,38,17-2000,10,4
8654,Female,23,31-1100,2,3
8655,Male,29,31-1100,6,2
8656,Male,29,41-0000,6,1
8657,Male,37,17-2072,10,3
8658,Female,19,35-2011,3,2
8659,Female,25,31-1100,4,2
8660,Female,31,23-0000,4,4
8661,Female,18,43-9000,2,3
8662,Male,22,41-0000,3,3
8663,Female,24,43-0000,3,2
8664,Female,44,41-9020,9,5
8665,Male,43,49-3010,10,4
8666,Female,29,37-0000,7,5
8667,Female,33,29-2034,5,6
8668,Female,21,31-1100,2,2
8669,Male,23,51-4021,1,3
8670,Male,40,13-1082,10,5
8671,Male,20,47-2000,1,1
8672,Male,27,39-0000,5,2
8673,Female,38,11-1000,9,5
8674,Male,33,29-1140,6,3
8675,Female,39,29-2055,8,4
8676,Male,33,35-3031,5,4
8677,Female,44,29-1140,10,3
8678,Female,27,33-0000,3,3
8679,Female,25,39-5012,4,4
8680,Male,28,49-3023,5,1
8681,Male,49,49-0000,20,5
8682,Female,35,15-0000,9,3
8683,Male,42,13-1110,10,5
8684,Male,25,25-4010,6,1
8685,Male,33,43-0000,6,3
8686,Female,21,43-0000,2,2
8687,Male,39,13-0000,10,4
8688,Male,18,53-0000,1,1
8689,Female,20,33-0000,1,3
8690,Female,22,35-2011,3,4
8691,Female,20,47-2141,2,1
8692,Male,26,33-0000,6,3
8693,Female,43,13-0000,10,6
8694,Male,18,37-3000,1,1
8695,Female,23,53-0000,2,2
8696,Female,24,39-2021,1,2
8697,Male,26,35-3020,4,5
8698,Male,34,15-1232,6,4
8699,Female,23,43-3050,1,2
8700,Male,21,53-3000,1,3
8701,Female,42,29-0000,8,5
8702,Male,39,11-9000,11,4
8703,Male,24,21-0000,2,4
8704,Male,29,21-0000,6,4
8705,Female,23,39-9000,2,4
8706,Male,41,29-1000,9,6
8707,Male,51,29-1050,19,5
8708,Male,25,47-2000,6,3
8709,Male,27,37-2012,4,3
8710,Female,28,53-3050,5,3
8711,Female,36,47-0000,9,4
8712,Male,24,39-1022,2,2
8713,Female,28,31-0000,5,2
8714,Male,45,11-2000,21,6
8715,Male,55,23-1010,19,4
8716,Female,39,25-2000,10,3
8717,Male,43,51-1010,8,5
8718,Male,37,25-0000,11,5
8719,Male,50,13-1000,21,4
8720,Male,26,37-2011,3,1
8721,Female,43,17-1022,10,5
8722,Male,20,35-3000,1,3
8723,Male,31,43-4050,5,5
8724,Male,40,29-1151,9,5
8725,Male,27,39-9000,5,3
8726,Male,46,11-0000,18,5
8727,Male,28,43-0000,3,2
8728,Male,38,13-0000,10,2
8729,Female,18,43-4190,1,2
8730,Female,29,35-2010,4,2
8731,Male,38,11-9000,10,2
8732,Female,18,43-4170,2,3
8733,Male,21,35-2000,2,4
8734,Female,36,19-3050,10,4
8735,Female,25,41-0000,6,3
8736,Male,39,41-3000,8,3
8737,Male,23,33-9000,1,1
8738,Male,27,43-0000,6,1
8739,Male,21,53-7060,2,4
8740,Male,18,51-9196,2,1
8741,Male,27,35-0000,3,3
8742,Female,22,43-2000,1,4
8743,Male,45,43-1011,21,6
8744,Female,35,31-0000,9,3
8745,Male,20,41-0000,1,3
8746,Male,35,25-0000,10,4
8747,Male,29,49-0000,5,3
8748,Male,45,17-3000,22,5
8749,Female,34,17-1000,3,4
8750,Female,57,11-3000,18,3
8751,Male,29,43-4051,5,2
8752,Female,27,53-7000,3,3
8753,Female,25,43-4040,4,4
8754,Male,30,43-4050,5,4
8755,Male,56,11-9199,20,4
8756,Male,46,13-1031,19,4
8757,Male,30,51-0000,3,4
8758,Male,35,49-0000,9,4
8759,Female,45,29-1140,21,3
8760,Male,43,17-3000,9,4
8761,Female,26,13-1199,4,3
8762,Female,49,43-1000,20,4
8763,Female,35,35-1011,10,4
8764,Male,36,43-4051,10,4
8765,Female,35,11-3012,9,5
8766,Male,49,43-6011,19,4
8767,Female,24,31-1120,1,2
8768,Female,28,31-1100,6,2
8769,Male,25,31-0000,4,3
8770,Male,23,25-9040,1,2
8771,Female,20,49-9000,2,2
8772,Female,29,35-3011,3,5
8773,Female,30,53-0000,4,3
8774,Female,28,53-7000,5,2
8775,Female,26,43-0000,5,3
8776,Female,23,35-9000,2,2
8777,Female,30,41-2031,3,3
8778,Male,31,43-6014,5,3
8779,Female,30,51-9000,7,4
8780,Female,25,43-5070,4,3
8781,Female,18,35-1000,2,3
8782,Male,18,37-2000,2,1
8783,Female,18,31-1100,1,2
8784,Male,33,41-0000,5,5
8785,Male,25,35-2000,3,4
8786,Male,21,33-9000,1,3
8787,Female,20,19-4020,1,3
8788,Female,18,35-2010,3,3
8789,Female,26,37-2011,6,3
8790,Female,18,51-9190,2,3
8791,Male,26,31-9092,5,3
8792,Female,27,13-1000,6,2
8793,Male,36,47-0000,8,3
8794,Female,18,41-2000,1,2
8795,Female,25,41-0000,4,4
8796,Male,31,29-1292,5,4
8797,Male,37,11-0000,11,3
8798,Female,36,29-0000,10,3
8799,Male,43,13-1000,10,4
8800,Female,22,53-7000,1,1
8801,Male,26,43-9061,3,3
8802,Male,24,41-2030,1,1
8803,Female,24,53-7000,1,3
8804,Female,22,51-0000,2,1
8805,Female,27,41-2010,6,1
8806,Male,26,35-2000,3,3
8807,Male,29,51-0000,5,1
8808,Female,44,17-2140,9,7
8809,Female,18,43-0000,3,3
8810,Male,30,35-3011,4,4
8811,Female,48,15-1232,19,4
8812,Female,35,43-4051,9,3
8813,Female,28,43-0000,5,4
8814,Female,27,33-9000,5,3
8815,Male,25,33-3012,4,2
8816,Male,46,11-1021,20,6
8817,Male,22,45-2000,3,1
8818,Male,47,47-0000,20,4
8819,Male,29,43-9000,5,3
8820,Male,24,31-1100,1,2
8821,Male,26,53-7000,4,3
8822,Female,22,47-2000,1,1
8823,Male,47,25-0000,18,5
8824,Male,45,29-1021,21,3
8825,Female,41,19-0000,10,5
8826,Male,25,43-4000,5,2
8827,Female,24,51-2020,3,2
8828,Female,43,11-1021,9,4
8829,Female,29,53-0000,3,3
8830,Female,21,41-1000,3,2
8831,Male,30,41-0000,4,3
8832,Female,26,53-7065,6,3
8833,Male,19,53-3032,2,3
8834,Male,50,29-0000,21,3
8835,Male,34,53-3000,4,2
8836,Male,38,29-2010,9,3
8837,Male,42,13-1161,7,3
8838,Male,29,43-0000,4,2
8839,Male,34,11-1021,5,2
8840,Female,39,41-3000,10,4
8841,Female,24,25-9040,1,3
8842,Male,18,51-0000,1,3
8843,Female,26,35-2020,5,3
8844,Female,23,43-3031,2,2
8845,Female,41,17-3023,10,5
8846,Male,25,41-2010,4,3
8847,Female,21,31-1100,1,1
8848,Female,40,25-1000,11,5
8849,Female,21,37-2000,1,2
8850,Male,32,11-0000,5,3
8851,Male,33,35-0000,3,4
8852,Female,34,43-0000,6,3
8853,Male,40,11-9030,7,3
8854,Male,32,49-3031,5,2
8855,Female,27,43-3021,5,3
8856,Male,33,41-0000,5,3
8857,Male,27,37-2010,2,2
8858,Female,55,11-2000,20,4
8859,Female,37,15-1250,11,4
8860,Female,25,51-1000,4,3
8861,Female,28,43-3031,5,2
8862,Male,21,31-0000,2,3
8863,Male,42,33-3000,9,7
8864,Female,37,53-3030,9,2
8865,Male,20,53-0000,4,3
8866,Female,22,29-2000,1,2
8867,Male,39,47-2073,8,4
8868,Female,40,11-3020,10,6
8869,Female,18,31-9092,2,2
8870,Male,22,43-3030,2,4
8871,Female,42,13-1150,9,5
8872,Male,23,43-4171,2,3
8873,Female,23,53-7000,1,2
8874,Male,22,43-0000,1,3
8875,Female,23,33-9000,3,2
8876,Female,22,51-3020,1,2
8877,Female,22,51-2000,3,2
8878,Male,21,53-0000,2,1
8879,Female,43,49-0000,11,4
8880,Female,25,37-2010,5,2
8881,Male,18,31-0000,1,2
8882,Female,24,53-3030,2,1
8883,Female,32,29-1000,4,5
8884,Male,23,51-2090,2,2
8885,Male,40,11-9141,9,6
8886,Male,35,29-0000,10,4
8887,Female,29,31-0000,4,3
8888,Male,25,53-3032,5,1
8889,Female,37,53-4000,10,4
8890,Male,49,15-1210,21,4
8891,Male,47,23-1010,17,5
8892,Male,33,27-3031,5,3
8893,Female,35,49-0000,8,4
8894,Male,43,11-1021,8,3
8895,Male,36,13-0000,7,2
8896,Female,33,27-1000,4,6
8897,Female,24,35-0000,4,2
8898,Female,28,37-2000,5,3
8899,Male,26,43-0000,5,3
8900,Male,28,49-9071,5,4
8901,Male,40,49-0000,10,4
8902,Female,29,29-1140,4,4
8903,Female,23,41-2000,2,2
8904,Female,18,35-9000,1,3
8905,Female,21,35-3000,2,4
8906,Female,22,39-0000,2,4
8907,Female,24,53-7050,1,2
8908,Female,42,11-0000,11,5
8909,Male,35,15-0000,10,2
8910,Male,30,29-1120,5,4
8911,Male,48,25-2000,19,7
8912,Male,39,47-0000,9,4
8913,Male,35,35-0000,8,3
8914,Female,19,31-1100,2,2
8915,Male,25,43-4000,7,3
8916,Male,31,41-2011,5,5
8917,Male,28,21-1000,4,4
8918,Male,41,25-2000,9,6
8919,Female,18,43-4180,3,2
8920,Male,35,13-1040,9,4
8921,Female,18,31-1120,3,1
8922,Male,47,27-3000,21,6
8923,Female,34,29-0000,4,5
8924,Male,23,53-0000,1,3
8925,Male,23,53-3033,2,3
8926,Male,21,53-7060,2,3
8927,Female,20,39-1000,1,3
8928,Female,42,29-1000,10,6
8929,Female,58,11-3000,20,6
8930,Female,18,47-2000,2,2
8931,Male,23,25-9000,1,4
8932,Female,44,15-1252,10,5
8933,Female,28,49-9098,2,1
8934,Male,34,11-9141,3,4
8935,Male,43,11-1000,9,5
8936,Female,35,47-1011,9,3
8937,Female,30,31-1131,4,4
8938,Female,31,43-5000,5,4
8939,Male,32,39-3000,6,3
8940,Male,24,49-9070,2,3
8941,Male,33,53-3000,4,3
8942,Male,30,53-7062,3,3
8943,Male,23,53-7000,2,2
8944,Female,23,43-0000,1,4
8945,Male,47,21-1020,19,4
8946,Female,43,17-2051,9,5
8947,Male,24,25-9000,1,3
8948,Male,37,13-2000,9,4
8949,Male,44,11-1000,9,6
8950,Male,23,31-1100,1,2
8951,Female,37,49-0000,9,5
8952,Male,22,35-3041,1,3
8953,Male,21,47-2051,1,2
8954,Male,40,53-1040,9,5
8955,Female,47,17-0000,18,3
8956,Male,37,11-1020,10,3
8957,Female,22,19-4042,1,2
8958,Male,22,31-1120,1,2
8959,Female,27,53-7060,4,1
8960,Male,27,35-9031,4,1
8961,Male,53,13-2070,21,6
8962,Female,24,43-9190,1,3
8963,Female,31,39-4000,4,2
8964,Male,38,47-2031,9,3
8965,Female,44,11-9199,10,4
8966,Male,34,43-6011,5,5
8967,Female,42,33-3050,8,5
8968,Male,40,27-3031,8,5
8969,Female,26,41-9000,3,2
8970,Female,23,37-3011,2,4
8971,Male,37,11-9000,10,4
8972,Female,27,37-0000,4,2
8973,Male,24,31-0000,2,3
8974,Female,25,41-0000,5,4
8975,Female,25,51-9190,5,2
8976,Female,47,47-2220,19,6
8977,Female,43,13-1160,9,5
8978,Female,35,13-1000,10,3
8979,Female,25,41-2031,5,3
8980,Female,23,43-0000,1,2
8981,Female,31,33-9032,3,4
8982,Female,25,37-2010,4,1
8983,Male,28,35-2011,5,3
8984,Male,38,41-3000,9,5
8985,Male,28,53-7000,4,1
8986,Female,27,43-6010,6,1
8987,Male,39,13-2000,8,4
8988,Female,28,13-2000,5,3
8989,Male,39,19-0000,12,3
8990,Female,31,43-6013,5,3
8991,Female,46,29-1123,20,4
8992,Female,18,41-2030,2,4
8993,Male,30,51-0000,4,4
8994,Male,31,35-0000,4,3
8995,Female,43,11-0000,10,6
8996,Male,18,35-3000,4,2
8997,Female,32,47-1000,3,2
8998,Male,23,47-2000,2,1
8999,Male,33,51-3000,3,2
9000,Female,27,41-0000,6,3
9001,Male,33,53-1000,5,2
9002,Female,40,49-9041,10,4
9003,Male,26,21-1000,5,2
9004,Male,29,43-0000,6,2
9005,Male,39,29-1000,9,4
9006,Male,39,13-0000,9,4
9007,Male,44,11-9030,11,3
9008,Male,46,17-3020,19,5
9009,Female,36,41-3090,10,4
9010,Male,25,51-0000,5,1
9011,Female,22,31-1120,2,3
9012,Female,35,41-3000,10,3
9013,Female,19,35-0000,1,2
9014,Male,21,33-9031,1,2
9015,Male,25,31-0000,5,2
9016,Male,18,35-2000,3,2
9017,Female,29,41-2010,4,3
9018,Male,34,11-1000,3,5
9019,Male,25,53-7000,4,3
9020,Male,24,31-1120,1,1
9021,Male,44,41-4012,10,6
9022,Male,29,35-3000,3,2
9023,Female,35,13-2010,10,3
9024,Male,18,49-3000,2,2
9025,Female,19,41-2011,1,1
9026,Female,22,43-0000,1,4
9027,Female,22,53-0000,1,1
9028,Male,35,41-4010,9,4
9029,Female,23,53-3000,1,2
9030,Male,47,17-2051,19,5
9031,Male,25,47-3010,5,1
9032,Male,24,43-4021,1,3
9033,Male,31,35-0000,6,4
9034,Female,36,29-1011,11,4
9035,Male,39,29-2034,9,3
9036,Female,41,43-1011,9,6
9037,Male,24,25-3031,1,1
9038,Male,26,31-1130,3,1
9039,Female,34,15-1200,3,3
9040,Male,41,11-0000,12,4
9041,Female,24,43-0000,1,2
9042,Male,24,35-2014,1,3
9043,Female,28,29-2000,5,2
9044,Male,24,37-3010,1,3
9045,Female,42,53-1000,11,5
9046,Female,42,29-1000,12,3
9047,Male,27,53-0000,5,3
9048,Female,53,17-2061,20,3
9049,Male,32,43-3020,4,6
9050,Male,18,41-0000,1,2
9051,Female,42,29-1141,10,5
9052,Female,32,39-3030,5,4
9053,Female,29,47-5000,3,1
9054,Female,23,49-9000,2,2
9055,Male,40,11-1021,9,3
9056,Male,46,11-3031,20,4
9057,Male,21,35-0000,1,2
9058,Female,25,43-9060,6,2
9059,Male,22,51-2000,1,3
9060,Male,36,49-9020,8,3
9061,Male,25,35-3000,3,4
9062,Female,21,49-9071,2,2
9063,Female,25,21-1000,5,2
9064,Male,18,21-0000,2,2
9065,Male,31,41-2031,5,2
9066,Male,26,37-0000,4,5
9067,Female,18,53-7060,2,3
9068,Female,29,43-0000,6,3
9069,Female,20,43-6010,1,4
9070,Female,49,19-2030,20,5
9071,Female,37,25-0000,10,5
9072,Female,27,53-6020,6,4
9073,Female,23,29-2000,2,3
9074,Female,38,25-0000,10,4
9075,Male,26,33-9000,5,2
9076,Female,28,43-9061,4,2
9077,Male,40,11-1000,8,4
9078,Female,31,53-7060,6,2
9079,Female,26,31-0000,4,2
9080,Male,30,25-3031,4,5
9081,Male,26,43-0000,5,2
9082,Male,42,15-1200,8,5
9083,Female,19,49-9071,1,1
9084,Female,30,43-0000,6,4
9085,Female,19,35-3031,1,3
9086,Female,25,45-2010,6,2
9087,Male,41,13-2051,11,7
9088,Male,44,29-2034,9,4
9089,Female,37,15-1200,9,4
9090,Male,20,41-0000,2,3
9091,Male,52,29-1210,20,3
9092,Female,27,51-0000,5,3
9093,Male,40,41-4010,10,4
9094,Female,28,53-0000,5,2
9095,Female,26,49-9000,5,2
9096,Male,44,29-1290,8,5
9097,Female,19,47-3012,1,2
9098,Male,18,19-4000,3,1
9099,Male,22,43-0000,1,1
9100,Male,42,29-1141,9,4
9101,Female,36,25-0000,11,3
9102,Female,28,53-3030,4,1
9103,Female,35,47-2111,8,2
9104,Male,26,31-9000,5,1
9105,Female,42,47-0000,9,3
9106,Male,20,43-6000,2,3
9107,Female,24,43-4000,1,3
9108,Female,38,43-6011,11,2
9109,Female,28,35-3000,5,3
9110,Female,18,33-0000,2,2
9111,Female,32,49-0000,3,3
9112,Male,35,33-9090,11,2
9113,Female,21,41-2020,2,2
9114,Male,28,43-9060,4,4
9115,Female,29,51-4031,3,1
9116,Male,24,31-9097,1,4
9117,Female,18,37-1000,1,3
9118,Male,24,41-0000,1,1
9119,Male,23,43-5070,2,3
9120,Male,50,11-0000,19,4
9121,Male,26,43-9000,7,2
9122,Male,30,53-0000,3,3
9123,Female,38,27-1000,10,4
9124,Female,22,43-6013,1,2
9125,Female,29,43-0000,5,2
9126,Male,19,41-2031,2,3
9127,Male,33,17-0000,4,3
9128,Male,39,25-2030,9,4
9129,Male,30,53-7050,5,4
9130,Female,35,15-0000,9,4
9131,Male,34,41-2011,5,5
9132,Female,26,43-4070,4,2
9133,Male,33,11-0000,6,5
9134,Female,37,29-0000,9,3
9135,Female,25,41-2000,6,1
9136,Female,34,23-2010,4,2
9137,Male,29,43-6010,6,3
9138,Male,19,37-2010,1,3
9139,Female,19,51-0000,1,3
9140,Female,29,33-2000,6,3
9141,Female,33,47-2061,6,2
9142,Female,31,15-0000,3,2
9143,Female,24,31-0000,1,3
9144,Female,44,29-1141,7,5
9145,Female,39,11-9141,10,5
9146,Female,46,29-1000,20,6
9147,Male,21,33-0000,2,2
9148,Male,42,25-2031,8,4
9149,Male,37,11-0000,9,3
9150,Male,22,21-1090,1,3
9151,Female,38,15-1200,10,4
9152,Male,25,41-0000,4,2
9153,Female,30,35-0000,4,6
9154,Male,30,53-3030,5,4
9155,Female,50,25-2030,20,5
9156,Male,25,43-4050,4,2
9157,Male,30,49-0000,4,3
9158,Male,52,17-2060,19,4
9159,Male,27,31-1130,5,3
9160,Female,29,43-6000,5,1
9161,Male,28,51-4121,4,3
9162,Male,29,35-2000,4,2
9163,Male,40,43-6011,9,3
9164,Male,24,25-3000,1,3
9165,Male,26,47-2000,6,4
9166,Female,26,35-2021,5,1
9167,Male,46,13-0000,21,4
9168,Male,37,49-0000,9,2
9169,Male,37,29-0000,11,5
9170,Female,45,13-2010,22,5
9171,Female,31,47-2000,6,4
9172,Male,25,43-6014,4,2
9173,Female,31,25-1071,4,3
9174,Female,35,41-3031,10,4
9175,Male,25,41-0000,4,3
9176,Female,35,13-2000,8,3
9177,Female,46,13-2070,19,5
9178,Female,20,47-2000,2,2
9179,Female,25,37-2012,6,1
9180,Male,29,53-7000,5,1
9181,Male,25,25-3000,4,3
9182,Female,45,49-0000,19,6
9183,Female,22,39-5012,2,3
9184,Male,41,13-0000,10,4
9185,Female,22,35-0000,2,2
9186,Male,29,47-3010,5,2
9187,Female,25,41-2021,4,3
9188,Male,35,25-0000,8,5
9189,Male,33,25-0000,6,5
9190,Male,35,25-0000,11,3
9191,Male,37,49-9012,10,3
9192,Male,25,51-0000,4,2
9193,Female,41,11-3000,9,4
9194,Female,38,43-1010,9,4
9195,Male,24,37-0000,2,3
9196,Male,22,41-2011,1,3
9197,Female,29,39-9011,5,2
9198,Male,18,37-2012,2,2
9199,Female,34,49-3031,3,4
9200,Male,18,53-7000,5,4
9201,Male,27,35-2014,5,1
9202,Male,33,17-0000,5,5
9203,Male,24,43-6000,1,1
9204,Female,48,15-1200,20,4
9205,Male,33,11-1020,5,4
9206,Female,24,39-3091,1,3
9207,Female,35,49-2020,11,5
9208,Female,18,53-7051,2,3
9209,Male,43,15-1240,10,5
9210,Male,35,15-1250,8,3
9211,Female,28,51-9190,4,2
9212,Female,38,13-0000,9,3
9213,Male,41,27-3000,11,5
9214,Female,25,51-2090,6,2
9215,Female,26,51-2090,5,3
9216,Male,30,37-2000,5,5
9217,Male,19,51-6011,3,3
9218,Female,24,49-9071,3,1
9219,Male,37,11-0000,10,4
9220,Female,36,17-1000,10,3
9221,Male,31,49-3000,6,4
9222,Female,18,33-9032,2,1
9223,Male,20,53-7000,1,3
9224,Female,34,41-2000,5,3
9225,Female,32,37-2010,4,3
9226,Female,29,35-0000,6,2
9227,Female,22,53-0000,1,3
9228,Female,19,31-1100,3,3
9229,Male,26,53-7060,6,1
9230,Female,31,35-3031,4,5
9231,Male,31,25-2022,6,4
9232,Male,28,35-2000,3,1
9233,Female,24,41-2000,4,3
9234,Female,23,43-4199,2,3
9235,Male,34,37-0000,3,4
9236,Female,39,11-1000,9,4
9237,Male,21,43-6000,2,2
9238,Male,23,21-1000,3,1
9239,Male,26,49-3023,2,2
9240,Male,23,31-0000,2,3
9241,Male,24,51-9196,2,2
9242,Female,18,51-0000,1,2
9243,Female,40,11-0000,10,5
9244,Female,34,13-1000,7,3
9245,Male,21,25-4030,2,2
9246,Female,19,51-0000,1,3
9247,Female,37,25-2000,9,2
9248,Female,19,49-9071,1,3
9249,Female,18,35-2000,3,2
9250,Female,27,11-0000,2,1
9251,Male,24,35-2011,1,3
9252,Male,33,25-0000,4,2
9253,Male,34,25-0000,5,3
9254,Male,34,53-3000,5,4
9255,Male,21,25-3041,1,3
9256,Female,20,25-2011,1,3
9257,Female,30,33-9000,4,3
9258,Male,24,41-0000,2,5
9259,Male,48,41-3090,18,5
9260,Male,45,11-1021,19,6
9261,Male,25,49-9000,2,1
9262,Female,48,25-2000,20,4
9263,Female,18,43-9060,1,2
9264,Female,19,51-4120,1,3
9265,Male,36,49-0000,7,4
9266,Male,41,13-1070,7,5
9267,Male,44,17-3029,8,5
9268,Male,23,37-2000,2,2
9269,Female,29,53-0000,4,1
9270,Male,22,43-6000,3,3
9271,Female,44,47-0000,12,5
9272,Male,28,43-0000,5,4
9273,Female,20,39-3090,3,1
9274,Female,24,21-1000,3,2
9275,Female,28,35-2000,5,2
9276,Female,25,53-3050,5,2
9277,Male,30,43-4051,4,2
9278,Male,24,49-3020,1,2
9279,Female,45,47-2111,18,5
9280,Female,33,33-3051,5,2
9281,Female,45,13-2052,18,4
9282,Male,38,25-0000,9,2
9283,Female,28,35-2014,6,2
9284,Female,51,13-1160,19,5
9285,Male,30,35-2000,4,3
9286,Male,32,21-1000,4,5
9287,Female,23,43-4051,2,3
9288,Female,40,25-0000,8,5
9289,Female,41,49-0000,12,4
9290,Male,24,43-6010,1,2
9291,Male,39,11-0000,10,4
9292,Male,33,43-4051,4,3
9293,Male,19,51-0000,2,2
9294,Female,19,41-0000,4,2
9295,Male,35,47-2061,9,2
9296,Male,42,25-1070,10,6
9297,Female,33,41-3000,5,2
9298,Female,42,15-1200,9,5
9299,Male,24,21-0000,1,3
9300,Female,35,17-2000,9,5
9301,Female,32,45-2092,4,3
9302,Male,24,33-0000,2,3
9303,Male,43,13-2050,8,3
9304,Female,23,43-9060,1,5
9305,Male,29,39-9000,4,3
9306,Male,38,47-0000,10,5
9307,Male,20,25-9040,2,4
9308,Male,39,13-1000,10,6
9309,Male,23,37-2000,1,1
9310,Female,29,47-2000,5,3
9311,Male,18,21-0000,1,2
9312,Male,33,53-1040,5,4
9313,Male,36,29-2010,9,2
9314,Female,43,41-3000,10,6
9315,Female,29,35-3011,5,3
9316,Female,21,53-3030,1,4
9317,Male,45,25-4000,18,5
9318,Male,18,37-0000,2,3
9319,Female,35,13-0000,9,3
9320,Female,27,37-0000,7,2
9321,Female,41,15-1210,9,6
9322,Female,39,49-9043,9,3
9323,Male,18,49-3000,2,2
9324,Female,26,29-2050,5,4
9325,Male,32,49-3023,4,3
9326,Male,33,13-1000,4,2
9327,Male,47,49-0000,20,5
9328,Female,28,53-7065,3,4
9329,Male,34,53-0000,6,4
9330,Male,37,13-0000,10,4
9331,Male,26,53-7060,4,2
9332,Male,23,51-0000,2,3
9333,Male,40,13-0000,10,5
9334,Male,38,41-4000,9,2
9335,Female,28,35-2010,2,2
9336,Female,18,51-9060,1,1
9337,Male,27,33-0000,5,3
9338,Male,48,13-0000,21,6
9339,Female,35,41-3000,9,3
9340,Male,44,15-1243,9,3
9341,Male,24,41-2031,1,4
9342,Male,32,13-1111,4,2
9343,Male,20,31-0000,2,2
9344,Male,18,35-3000,1,2
9345,Male,22,25-3030,1,2
9346,Male,21,33-0000,2,1
9347,Female,37,25-2022,9,3
9348,Female,30,25-3030,5,4
